id,run_id,input_video,bitrate,speed,t_received,t_assigned,t_dwnld_start,t_tc_start,t_upld_start,t_completed,name,node,t_diff_wait,t_diff_wait_assigned,t_diff_dwnld,t_diff_tc,t_diff_upld,load1_min,load1_avg,load1_max,used_mem_min,used_mem_avg,used_mem_max
a03bd7473f4e48eb803dc5ff3e89c425,930247dfc5e94f548971c228ed986847,vid-27.mp4,7629,fast,2024-12-16 13:26:33.537844,2024-12-16 13:26:34.977885,2024-12-16 13:26:34.993750,2024-12-16 13:26:35.079778,2024-12-16 13:26:55.573171,2024-12-16 13:26:55.623346,tc-pod-1,k8s-worker-1,0 days 00:00:01.440041,0 days 00:00:00.015865,0 days 00:00:00.086028,0 days 00:00:20.493393,0 days 00:00:00.050175,0.47,0.47,0.47,1.08,1.34,1.59
00a4dfa1b46742c29f75cffb77510dc7,930247dfc5e94f548971c228ed986847,vid-34.mp4,6513,fast,2024-12-16 13:26:44.113976,2024-12-16 13:26:55.653485,2024-12-16 13:26:55.662982,2024-12-16 13:26:55.752732,2024-12-16 13:27:07.324823,2024-12-16 13:27:07.378773,tc-pod-1,k8s-worker-1,0 days 00:00:11.539509,0 days 00:00:00.009497,0 days 00:00:00.089750,0 days 00:00:11.572091,0 days 00:00:00.053950,1.84,1.84,1.84,1.36,1.36,1.36
7980efe32fe443a2bbeca959bd2cc0a8,930247dfc5e94f548971c228ed986847,vid-28.mp4,7643,fast,2024-12-16 13:26:57.153089,2024-12-16 13:27:07.403705,2024-12-16 13:27:07.415598,2024-12-16 13:27:07.506031,2024-12-16 13:28:02.406523,2024-12-16 13:28:02.450980,tc-pod-1,k8s-worker-1,0 days 00:00:10.250616,0 days 00:00:00.011893,0 days 00:00:00.090433,0 days 00:00:54.900492,0 days 00:00:00.044457,1.81,2.38,2.99,1.36,1.55,1.6
84cfa014a36740d3a707f27822c73792,930247dfc5e94f548971c228ed986847,vid-27.mp4,6369,ultrafast,2024-12-16 13:27:16.578764,2024-12-16 13:28:02.478763,2024-12-16 13:28:02.490065,2024-12-16 13:28:02.608378,2024-12-16 13:28:11.485491,2024-12-16 13:28:11.540763,tc-pod-1,k8s-worker-1,0 days 00:00:45.899999,0 days 00:00:00.011302,0 days 00:00:00.118313,0 days 00:00:08.877113,0 days 00:00:00.055272,,,,1.6,1.6,1.6
c57aa2b64c344bd4809a696f660d1330,930247dfc5e94f548971c228ed986847,vid-02.mp4,868,fast,2024-12-16 13:27:09.692643,2024-12-16 13:28:11.566299,2024-12-16 13:28:11.580934,2024-12-16 13:28:11.677365,2024-12-16 13:30:04.741201,2024-12-16 13:30:04.815984,tc-pod-1,k8s-worker-1,0 days 00:01:01.873656,0 days 00:00:00.014635,0 days 00:00:00.096431,0 days 00:01:53.063836,0 days 00:00:00.074783,2.43,3.71,4.97,1.4,1.57,1.59
c62fba6a00c746ecbbd31816342f2804,930247dfc5e94f548971c228ed986847,vid-23.mp4,2258,ultrafast,2024-12-16 13:26:51.789091,2024-12-16 13:30:04.834072,2024-12-16 13:30:04.845516,2024-12-16 13:30:04.922947,2024-12-16 13:30:15.203165,2024-12-16 13:30:15.249804,tc-pod-1,k8s-worker-1,0 days 00:03:13.044981,0 days 00:00:00.011444,0 days 00:00:00.077431,0 days 00:00:10.280218,0 days 00:00:00.046639,4.06,4.06,4.06,1.59,1.59,1.59
c3b42b24b96b495c9bfb8f30054b40b7,930247dfc5e94f548971c228ed986847,vid-34.mp4,5115,fast,2024-12-16 13:27:06.118439,2024-12-16 13:30:15.267150,2024-12-16 13:30:15.281131,2024-12-16 13:30:15.363174,2024-12-16 13:30:26.302762,2024-12-16 13:30:26.348176,tc-pod-1,k8s-worker-1,0 days 00:03:09.148711,0 days 00:00:00.013981,0 days 00:00:00.082043,0 days 00:00:10.939588,0 days 00:00:00.045414,,,,1.47,1.47,1.47
