id,run_id,input_video,bitrate,speed,t_received,t_assigned,t_dwnld_start,t_tc_start,t_upld_start,t_completed,name,node,t_diff_wait,t_diff_wait_assigned,t_diff_dwnld,t_diff_tc,t_diff_upld,load1_min,load1_avg,load1_max,used_mem_min,used_mem_avg,used_mem_max
b6b9d5cb2f394554b8593a2fe8b740f4,2b71eabaeec7497bb7100cb19fdc03f6,vid-22.mp4,450,fast,2024-12-17 09:02:52.912199,2024-12-17 09:12:34.625944,2024-12-17 09:12:34.635678,2024-12-17 09:12:35.017288,2024-12-17 09:13:12.109541,2024-12-17 09:13:12.181455,tc-vm-1,compute3,0 days 00:09:41.713745,0 days 00:00:00.009734,0 days 00:00:00.381610,0 days 00:00:37.092253,0 days 00:00:00.071914,2.07,2.09,2.11,5.88,5.88,5.88
98483e197be74fd6a69d369d6753afd1,2b71eabaeec7497bb7100cb19fdc03f6,vid-23.mp4,700,fast,2024-12-17 09:02:55.914418,2024-12-17 09:12:57.337893,2024-12-17 09:12:57.345578,2024-12-17 09:12:57.534125,2024-12-17 09:13:28.827007,2024-12-17 09:13:28.875814,tc-vm-2,compute2,0 days 00:10:01.423475,0 days 00:00:00.007685,0 days 00:00:00.188547,0 days 00:00:31.292882,0 days 00:00:00.048807,1.96,1.96,1.97,6.28,6.29,6.29
22448a43cb754e6b99f4c47c8c169561,2b71eabaeec7497bb7100cb19fdc03f6,vid-24.mp4,500,ultrafast,2024-12-17 09:02:57.913635,2024-12-17 09:13:12.204829,2024-12-17 09:13:12.212376,2024-12-17 09:13:12.427779,2024-12-17 09:13:28.926176,2024-12-17 09:13:28.974188,tc-vm-1,compute3,0 days 00:10:14.291194,0 days 00:00:00.007547,0 days 00:00:00.215403,0 days 00:00:16.498397,0 days 00:00:00.048012,2.05,2.05,2.05,5.88,5.88,5.88
24d513e2e09b4adab3598452b2642219,2b71eabaeec7497bb7100cb19fdc03f6,vid-25.mp4,800,fast,2024-12-17 09:03:00.912390,2024-12-17 09:13:28.905384,2024-12-17 09:13:28.917490,2024-12-17 09:13:29.592470,2024-12-17 09:14:12.099792,2024-12-17 09:14:12.175075,tc-vm-2,compute2,0 days 00:10:27.992994,0 days 00:00:00.012106,0 days 00:00:00.674980,0 days 00:00:42.507322,0 days 00:00:00.075283,1.98,1.98,1.99,6.29,6.29,6.29
93b12c08c2c240298beaed442269beab,2b71eabaeec7497bb7100cb19fdc03f6,vid-26.mp4,450,ultrafast,2024-12-17 09:03:45.960173,2024-12-17 09:13:28.998021,2024-12-17 09:13:29.007607,2024-12-17 09:13:29.821354,2024-12-17 09:13:51.556194,2024-12-17 09:13:51.604815,tc-vm-1,compute3,0 days 00:09:43.037848,0 days 00:00:00.009586,0 days 00:00:00.813747,0 days 00:00:21.734840,0 days 00:00:00.048621,2.04,2.04,2.04,5.88,5.88,5.88
c1db3040d142414f988cffba7ad27bf9,2b71eabaeec7497bb7100cb19fdc03f6,vid-27.mp4,400,fast,2024-12-17 09:03:47.915552,2024-12-17 09:13:51.628754,2024-12-17 09:13:51.636737,2024-12-17 09:13:51.943474,2024-12-17 09:14:21.579158,2024-12-17 09:14:21.635667,tc-vm-1,compute3,0 days 00:10:03.713202,0 days 00:00:00.007983,0 days 00:00:00.306737,0 days 00:00:29.635684,0 days 00:00:00.056509,2.02,2.02,2.03,5.89,5.9,5.9
0c734f14cc4e4e419dc26058d63305d0,2b71eabaeec7497bb7100cb19fdc03f6,vid-28.mp4,700,ultrafast,2024-12-17 09:03:49.916072,2024-12-17 09:14:01.394978,2024-12-17 09:14:01.404878,2024-12-17 09:14:01.648451,2024-12-17 09:14:25.021958,2024-12-17 09:14:25.067205,tc-vm-5,compute2,0 days 00:10:11.478906,0 days 00:00:00.009900,0 days 00:00:00.243573,0 days 00:00:23.373507,0 days 00:00:00.045247,1.99,1.99,1.99,6.29,6.29,6.29
fa48bb956299480b95eebb9921755437,2b71eabaeec7497bb7100cb19fdc03f6,vid-29.mp4,750,fast,2024-12-17 09:03:52.915970,2024-12-17 09:14:12.206112,2024-12-17 09:14:12.218900,2024-12-17 09:14:12.607835,2024-12-17 09:15:18.781223,2024-12-17 09:15:18.838501,tc-vm-2,compute2,0 days 00:10:19.290142,0 days 00:00:00.012788,0 days 00:00:00.388935,0 days 00:01:06.173388,0 days 00:00:00.057278,1.99,2.04,2.07,6.28,6.29,6.29
68be0fc32c274703b1c989dc3d9da078,2b71eabaeec7497bb7100cb19fdc03f6,vid-30.mp4,500,ultrafast,2024-12-17 09:03:54.914904,2024-12-17 09:14:21.659326,2024-12-17 09:14:21.668154,2024-12-17 09:14:21.746859,2024-12-17 09:14:26.571184,2024-12-17 09:14:26.620948,tc-vm-1,compute3,0 days 00:10:26.744422,0 days 00:00:00.008828,0 days 00:00:00.078705,0 days 00:00:04.824325,0 days 00:00:00.049764,2.02,2.02,2.02,,,
0bc85193228645bd94c94e0913a961b1,2b71eabaeec7497bb7100cb19fdc03f6,vid-31.mp4,600,fast,2024-12-17 09:04:34.963529,2024-12-17 09:14:25.090086,2024-12-17 09:14:25.098867,2024-12-17 09:14:25.314967,2024-12-17 09:14:54.114655,2024-12-17 09:14:54.163540,tc-vm-5,compute2,0 days 00:09:50.126557,0 days 00:00:00.008781,0 days 00:00:00.216100,0 days 00:00:28.799688,0 days 00:00:00.048885,2.06,2.06,2.07,6.28,6.29,6.29
120ca4019b1e49859a81d7e3c9731f7c,2b71eabaeec7497bb7100cb19fdc03f6,vid-32.mp4,450,ultrafast,2024-12-17 09:04:36.914750,2024-12-17 09:14:26.646627,2024-12-17 09:14:26.655579,2024-12-17 09:14:26.908839,2024-12-17 09:14:33.919673,2024-12-17 09:14:33.962545,tc-vm-1,compute3,0 days 00:09:49.731877,0 days 00:00:00.008952,0 days 00:00:00.253260,0 days 00:00:07.010834,0 days 00:00:00.042872,,,,5.9,5.9,5.9
fe06ccb3b33643648053776155ecc3a9,2b71eabaeec7497bb7100cb19fdc03f6,vid-33.mp4,400,ultrafast,2024-12-17 09:04:39.916935,2024-12-17 09:14:33.987643,2024-12-17 09:14:33.996544,2024-12-17 09:14:34.122653,2024-12-17 09:14:44.546397,2024-12-17 09:14:44.590979,tc-vm-1,compute3,0 days 00:09:54.070708,0 days 00:00:00.008901,0 days 00:00:00.126109,0 days 00:00:10.423744,0 days 00:00:00.044582,2.01,2.01,2.01,5.9,5.9,5.9
9d462740fdba44da87ef784773674ffa,2b71eabaeec7497bb7100cb19fdc03f6,vid-34.mp4,750,fast,2024-12-17 09:04:41.915438,2024-12-17 09:14:44.611411,2024-12-17 09:14:44.618704,2024-12-17 09:14:44.823617,2024-12-17 09:14:57.852960,2024-12-17 09:14:57.901069,tc-vm-1,compute3,0 days 00:10:02.695973,0 days 00:00:00.007293,0 days 00:00:00.204913,0 days 00:00:13.029343,0 days 00:00:00.048109,2.01,2.01,2.01,5.9,5.9,5.9
8d6aee1dc74e4f399911cc922b90c154,2b71eabaeec7497bb7100cb19fdc03f6,vid-35.mp4,500,fast,2024-12-17 09:04:44.910664,2024-12-17 09:14:54.184323,2024-12-17 09:14:54.193085,2024-12-17 09:14:54.256797,2024-12-17 09:14:59.048155,2024-12-17 09:14:59.087455,tc-vm-5,compute2,0 days 00:10:09.273659,0 days 00:00:00.008762,0 days 00:00:00.063712,0 days 00:00:04.791358,0 days 00:00:00.039300,,,,,,
4addb6ebe67f47c5b22dadcb3f9c07cb,2b71eabaeec7497bb7100cb19fdc03f6,vid-36.mp4,800,ultrafast,2024-12-17 09:05:24.957873,2024-12-17 09:14:57.924772,2024-12-17 09:14:57.937378,2024-12-17 09:14:58.071350,2024-12-17 09:15:05.482958,2024-12-17 09:15:05.525120,tc-vm-1,compute3,0 days 00:09:32.966899,0 days 00:00:00.012606,0 days 00:00:00.133972,0 days 00:00:07.411608,0 days 00:00:00.042162,,,,5.9,5.9,5.9
fc8ad77e38f844188eaa249d9c88b851,2b71eabaeec7497bb7100cb19fdc03f6,vid-37.mp4,450,fast,2024-12-17 09:05:26.914726,2024-12-17 09:14:59.112768,2024-12-17 09:14:59.119864,2024-12-17 09:14:59.417539,2024-12-17 09:15:22.719005,2024-12-17 09:15:22.765316,tc-vm-5,compute2,0 days 00:09:32.198042,0 days 00:00:00.007096,0 days 00:00:00.297675,0 days 00:00:23.301466,0 days 00:00:00.046311,2.03,2.04,2.04,6.29,6.29,6.29
c07c531a177049a1ad9f69ada795802f,2b71eabaeec7497bb7100cb19fdc03f6,vid-38.mp4,600,ultrafast,2024-12-17 09:05:29.969998,2024-12-17 09:15:05.549904,2024-12-17 09:15:05.558338,2024-12-17 09:15:06.302345,2024-12-17 09:15:36.490353,2024-12-17 09:15:36.545404,tc-vm-1,compute3,0 days 00:09:35.579906,0 days 00:00:00.008434,0 days 00:00:00.744007,0 days 00:00:30.188008,0 days 00:00:00.055051,2.0,2.0,2.01,5.89,5.9,5.9
b0de3a4a2e734e0b9df9b54f76c785a6,2b71eabaeec7497bb7100cb19fdc03f6,vid-39.mp4,700,fast,2024-12-17 09:05:31.913028,2024-12-17 09:15:18.866894,2024-12-17 09:15:18.875364,2024-12-17 09:15:19.132065,2024-12-17 09:17:25.701978,2024-12-17 09:17:25.767991,tc-vm-2,compute2,0 days 00:09:46.953866,0 days 00:00:00.008470,0 days 00:00:00.256701,0 days 00:02:06.569913,0 days 00:00:00.066013,1.28,1.74,2.11,6.29,6.29,6.29
e5a8c0d8e6a141a7b3aadf9aaf0c3f06,2b71eabaeec7497bb7100cb19fdc03f6,vid-40.mp4,500,ultrafast,2024-12-17 09:05:33.914841,2024-12-17 09:15:22.788390,2024-12-17 09:15:22.800036,2024-12-17 09:15:23.331413,2024-12-17 09:16:02.509892,2024-12-17 09:16:02.562465,tc-vm-5,compute2,0 days 00:09:48.873549,0 days 00:00:00.011646,0 days 00:00:00.531377,0 days 00:00:39.178479,0 days 00:00:00.052573,2.08,2.09,2.11,6.29,6.29,6.29
