id,run_id,input_video,bitrate,speed,t_received,t_assigned,t_dwnld_start,t_tc_start,t_upld_start,t_completed,name,node,t_diff_wait,t_diff_wait_assigned,t_diff_dwnld,t_diff_tc,t_diff_upld,load1_min,load1_avg,load1_max,used_mem_min,used_mem_avg,used_mem_max
e2a6bc34d48a43689f31ac15a8ab4c32,d1d71b031cc24a919359e84239baacc8,vid-11.mp4,500,ultrafast,2024-12-15 22:45:47.487060,2024-12-15 22:50:33.557394,2024-12-15 22:50:33.570954,2024-12-15 22:50:34.548563,2024-12-15 22:52:17.153732,2024-12-15 22:52:17.303044,tc-pod-4,k8s-worker-2,0 days 00:04:46.070334,0 days 00:00:00.013560,0 days 00:00:00.977609,0 days 00:01:42.605169,0 days 00:00:00.149312,3.46,4.74,5.38,1.2,2.03,2.13
e2740a9e55a6411eb813e85864a69a74,d1d71b031cc24a919359e84239baacc8,vid-12.mp4,500,ultrafast,2024-12-15 22:45:47.988410,2024-12-15 22:51:10.292493,2024-12-15 22:51:10.303662,2024-12-15 22:51:10.640248,2024-12-15 22:51:55.665532,2024-12-15 22:51:55.754363,tc-pod-3,k8s-worker-3,0 days 00:05:22.304083,0 days 00:00:00.011169,0 days 00:00:00.336586,0 days 00:00:45.025284,0 days 00:00:00.088831,5.16,5.2,5.23,1.28,1.47,2.22
f5cbc110ad7f42c686a4fa578204195c,d1d71b031cc24a919359e84239baacc8,vid-13.mp4,500,ultrafast,2024-12-15 22:45:48.488078,2024-12-15 22:51:55.776557,2024-12-15 22:51:55.786334,2024-12-15 22:51:56.522653,2024-12-15 22:53:44.842075,2024-12-15 22:53:44.995937,tc-pod-3,k8s-worker-3,0 days 00:06:07.288479,0 days 00:00:00.009777,0 days 00:00:00.736319,0 days 00:01:48.319422,0 days 00:00:00.153862,3.13,4.33,5.64,2.14,2.19,2.22
93840e15c1624bd7a923da3b698d6bc2,d1d71b031cc24a919359e84239baacc8,vid-14.mp4,500,ultrafast,2024-12-15 22:45:48.985998,2024-12-15 22:52:17.343672,2024-12-15 22:52:17.357330,2024-12-15 22:52:17.868959,2024-12-15 22:53:09.963914,2024-12-15 22:53:10.060896,tc-pod-4,k8s-worker-2,0 days 00:06:28.357674,0 days 00:00:00.013658,0 days 00:00:00.511629,0 days 00:00:52.094955,0 days 00:00:00.096982,3.01,3.4,3.76,1.18,1.37,2.13
95233df46fcc4dc79fcbfcd1b7786ae9,d1d71b031cc24a919359e84239baacc8,vid-15.mp4,500,ultrafast,2024-12-15 22:45:49.487654,2024-12-15 22:53:10.092573,2024-12-15 22:53:10.105418,2024-12-15 22:53:11.292979,2024-12-15 22:55:07.681219,2024-12-15 22:55:07.852956,tc-pod-4,k8s-worker-2,0 days 00:07:20.604919,0 days 00:00:00.012845,0 days 00:00:01.187561,0 days 00:01:56.388240,0 days 00:00:00.171737,3.11,4.1,4.79,2.07,2.12,2.14
8810bde588e249859ac329162208f96b,d1d71b031cc24a919359e84239baacc8,vid-16.mp4,500,ultrafast,2024-12-15 22:45:49.984962,2024-12-15 22:53:45.028337,2024-12-15 22:53:45.039645,2024-12-15 22:53:45.377296,2024-12-15 22:54:26.778818,2024-12-15 22:54:26.876923,tc-pod-3,k8s-worker-3,0 days 00:07:55.043375,0 days 00:00:00.011308,0 days 00:00:00.337651,0 days 00:00:41.401522,0 days 00:00:00.098105,5.14,5.17,5.19,1.26,1.5,2.22
7654a7e1627648e4a17dffc1a1ade7b6,d1d71b031cc24a919359e84239baacc8,vid-17.mp4,500,ultrafast,2024-12-15 22:45:50.485619,2024-12-15 22:54:26.908288,2024-12-15 22:54:26.920977,2024-12-15 22:54:27.543355,2024-12-15 22:56:02.765562,2024-12-15 22:56:02.861802,tc-pod-3,k8s-worker-3,0 days 00:08:36.422669,0 days 00:00:00.012689,0 days 00:00:00.622378,0 days 00:01:35.222207,0 days 00:00:00.096240,4.29,5.05,6.25,2.03,2.17,2.21
db155f6f17294a02885d08d3581245d6,d1d71b031cc24a919359e84239baacc8,vid-18.mp4,500,ultrafast,2024-12-15 22:45:50.985560,2024-12-15 22:55:07.876611,2024-12-15 22:55:07.887177,2024-12-15 22:55:08.402597,2024-12-15 22:55:59.350579,2024-12-15 22:55:59.479985,tc-pod-4,k8s-worker-2,0 days 00:09:16.891051,0 days 00:00:00.010566,0 days 00:00:00.515420,0 days 00:00:50.947982,0 days 00:00:00.129406,4.09,4.59,4.94,1.17,1.37,2.14
61068090ab1648509c23cf6c26e315a3,d1d71b031cc24a919359e84239baacc8,vid-19.mp4,500,ultrafast,2024-12-15 22:45:51.487717,2024-12-15 22:55:59.508949,2024-12-15 22:55:59.519432,2024-12-15 22:56:00.480736,2024-12-15 22:57:41.622084,2024-12-15 22:57:41.769530,tc-pod-4,k8s-worker-2,0 days 00:10:08.021232,0 days 00:00:00.010483,0 days 00:00:00.961304,0 days 00:01:41.141348,0 days 00:00:00.147446,3.21,3.93,4.75,1.18,1.92,2.1
4a83b186e1254df4bcb5dd0f3a7ddd0e,d1d71b031cc24a919359e84239baacc8,vid-20.mp4,500,ultrafast,2024-12-15 22:45:51.987860,2024-12-15 22:56:02.890755,2024-12-15 22:56:02.902882,2024-12-15 22:56:03.204570,2024-12-15 22:56:10.538507,2024-12-15 22:56:10.584292,tc-pod-3,k8s-worker-3,0 days 00:10:10.902895,0 days 00:00:00.012127,0 days 00:00:00.301688,0 days 00:00:07.333937,0 days 00:00:00.045785,,,,2.21,2.21,2.21
